B;101;1097822;473;20010822 13:22;;;12;THE BOWERY;CULBURRA;2540;600.7;M;20010329;20010503;132000;A;R;;;JM;;;7619699;
B;101;1098065;478;20010822 13:22;;3;11;THE LAKE CCT;CULBURRA;2540;;;20000905;20001013;125000;;3;HOME UNIT;3;;XA;;7304676;
B;101;1098069;479;20010822 13:22;;;13;THE LAKE CCT;CULBURRA;2540;941;M;20010331;20010331;0;A;R;;;JM;;;7652309;
B;101;1098070;480;20010822 13:22;;;15;THE LAKE CCT;CULBURRA;2540;897.9;M;20010331;20010331;0;A;R;;;JM;;;7652322;
B;101;1098379;481;20010822 13:22;;;151;THE MARINA;CULBURRA;2540;1014;M;20010214;20010420;542000;A;3;NULL;;JF;;;7578597;
B;101;1056079;24;20011203 12:47;;;3;BELGRAVE ST;CULBURRA;2540;720.8;M;20011024;20011108;140000;A;R;RESIDENCE;;JM;;;8113471;
B;101;1059985;50;20011203 12:47;;;10;CARLTON CRES;CULBURRA;2540;701.9;M;20010904;20011009;107000;A;R;RESIDENCE;;JL;;;8090122;
B;101;1065071;75;20011203 12:47;;;68;EASTBOURNE AVE;CULBURRA;2540;853.6;M;20010928;20011101;400000;A;R;RESIDENCE;;JG;;;8092655;
B;101;1065154;76;20011203 12:47;;;56 B;EAST CRES;CULBURRA;2540;942.5;M;20010813;20010924;180000;A;R;RESIDENCE;;JN;;;8112975;
B;101;1070053;119;20011203 12:47;;2;109;GREENBANK GR;CULBURRA;2540;;;20011002;20011113;110000;;R;RESIDENCE;2;;;;8112487;
B;101;1073192;139;20011203 12:47;;;35;INGLE RING;CULBURRA;2540;;;20010827;20011009;165500;A;R;RESIDENCE;;JL;;;8124609;
B;101;1085715;232;20011203 12:47;;;50;ORIENT POINT RD;CULBURRA;2540;1815;M;20010731;20011102;195000;A;R;RESIDENCE;;JJ;;;8089697;
B;101;1085722;233;20011203 12:47;;;64;ORIENT POINT RD;CULBURRA;2540;1081;M;20011019;20011108;265000;A;R;RESIDENCE;;JM;;;8126859;
B;101;1087459;242;20011203 12:47;;7;210;PENGUINS HEAD RD;CULBURRA;2540;;;20010409;20010409;430000;;R;RESIDENCE;7;;;;8065474;
B;101;1088624;246;20011203 12:47;;;45;PRINCE EDWARD AVE;CULBURRA;2540;573.2;M;20010911;20011019;145000;A;V;VACANT LAND;;JM;;;8115468;
B;101;1094808;293;20011203 12:47;;;58;SILVERMERE ST;CULBURRA;2540;695.6;M;20010912;20011026;180500;A;R;RESIDENCE;;JL;;;8092921;
B;101;1053270;2;20020109 10:29;;;26;ADDISON RD;CULBURRA;2540;885.2;M;20010817;20010928;155000;A;R;RESIDENCE;;JM;;;7994791;
B;101;1065097;88;20020109 10:29;;;14;EASTBOURNE AVE;CULBURRA;2540;556.4;M;20010523;20010704;222000;A;R;RESIDENCE;;JM;AC;;7864074;
B;101;1065142;89;20020109 10:29;;;34;EAST CRES;CULBURRA;2540;1745;M;20010823;20011005;230000;A;R;RESIDENCE;;JN;;;8022605;
B;101;1065254;90;20020109 10:29;;;23;EASTWOOD AVE;CULBURRA;2540;695.6;M;20010724;20010919;185000;A;R;RESIDENCE;;JM;;;8007820;
B;101;1067504;97;20020109 10:29;;;3;FERN WAY;CULBURRA;2540;695.6;M;20010817;20010928;220000;A;R;RESIDENCE;;JM;;;8056518;
B;101;1070010;113;20020109 10:29;;;20;GREENBANK GR;CULBURRA;2540;910.5;M;20010727;20011009;142000;A;R;RESIDENCE;;JL;;;8031360;
B;101;1070013;114;20020109 10:29;;;26;GREENBANK GR;CULBURRA;2540;929.5;M;20010831;20011010;156500;A;R;RESIDENCE;;JL;;;8025344;
B;101;1070015;115;20020109 10:29;;;30;GREENBANK GR;CULBURRA;2540;929.5;M;20010828;20011002;70000;A;V;VACANT LAND;;JL;;;8029970;
B;101;1094810;347;20020109 10:30;;;54;SILVERMERE ST;CULBURRA;2540;;;20010911;20011019;200000;A;R;RESIDENCE;;JL;;;8052142;
B;101;1098104;377;20020109 10:30;;;81;PENGUINS HEAD RD;CULBURRA;2540;556.4;M;20010626;20010927;125000;A;R;RESIDENCE;;JM;;;8027400;
B;101;1098114;378;20020109 10:30;;;93;THE LAKE CCT;CULBURRA;2540;897.9;M;20010221;20010402;233000;A;R;RESIDENCE;;JM;;;7537660;
B;101;1098147;379;20020109 10:30;;;14;THE LAKE CCT;CULBURRA;2540;790.4;M;20011003;20011003;60000;A;V;VACANT LAND;;JL;;;8003425;
B;101;1098180;380;20020109 10:30;;;86;THE LAKE CCT;CULBURRA;2540;316.2;M;20010907;20011012;120000;A;V;VACANT LAND;;JL;;;8042947;
B;101;1098337;381;20020109 10:30;;;69;THE MARINA;CULBURRA;2540;588.1;M;20010222;20010329;145000;A;V;VACANT LAND;;JF;;;7577635;
B;101;2850059;466;20020109 10:30;;;2;THE LAKE CCT;CULBURRA;2540;746.2;M;20000929;20010402;1000;A;V;VACANT LAND;;JL;;;7525463;
B;101;2850617;467;20020109 10:30;;;;ALLERTON AVE;CULBURRA;2540;558.2;M;20010306;20010925;82500;A;V;VACANT LAND;;JM;;;8041769;
B;101;2855480;470;20020109 10:30;;;88;SUNSHINE ST;CULBURRA;2540;695.6;M;20010228;20010411;68000;;V;VACANT LAND;;;;;7608061;
B;101;2863186;482;20020109 10:30;;;7;VIVIAN WAY;CULBURRA;2540;1903;M;20010228;20010406;68000;;V;VACANT LAND;;;;;7588310;
B;101;2863216;488;20020109 10:30;;;;SUNSHINE ST;CULBURRA;2540;695.6;M;20010228;20010411;152000;;V;VACANT LAND;;;;;7550086;
B;101;1067098;92;20011109 13:14;;;6;FAIRLANDS ST;CULBURRA;2540;1999.1;M;20010810;20010828;68000;B;V;VACANT LAND;;BG;;;7956497;
B;101;1072353;136;20011109 13:15;;;3;HOPE ST;CULBURRA;2540;619.7;M;20010814;20010911;162500;A;R;RESIDENCE;;JM;;;7940362;
B;101;1087531;243;20011109 13:15;;;102;PENGUINS HEAD RD;CULBURRA;2540;486.9;M;20010806;20010910;132000;A;R;RESIDENCE;;JM;;;7949390;
B;101;1087659;244;20011109 13:15;;;31;PENGUINS HEAD RD;CULBURRA;2540;935.8;M;20010711;20010828;158000;A;R;RESIDENCE;;JM;;;7947881;
B;101;1088502;249;20011109 13:15;;1;188;PRINCE EDWARD AVE;CULBURRA;2540;;;20010723;20010830;90000;;3;HOME UNIT;1;;;;7911869;
B;101;1088502;250;20011109 13:15;;2;188;PRINCE EDWARD AVE;CULBURRA;2540;;;20010723;20010830;200000;;3;HOME UNIT;2;;;;7911870;
B;101;1088502;251;20011109 13:15;;3;188;PRINCE EDWARD AVE;CULBURRA;2540;;;20010723;20010830;200000;;3;HOME UNIT;3;;;;7911870;
B;101;1088502;252;20011109 13:15;;4;188;PRINCE EDWARD AVE;CULBURRA;2540;;;20010723;20010830;200000;;3;HOME UNIT;4;;;;7911870;
B;101;1088517;253;20011109 13:15;;;174;PRINCE EDWARD AVE;CULBURRA;2540;632.3;M;20010803;20010831;150000;A;V;VACANT LAND;;JM;;;7926521;
B;101;1088518;254;20011109 13:15;;;172;PRINCE EDWARD AVE;CULBURRA;2540;632.3;M;20010522;20010706;50000;A;V;VACANT LAND;;JM;;;7926766;
B;101;1088555;255;20011109 13:15;;;92;PRINCE EDWARD AVE;CULBURRA;2540;891.6;M;20010813;20010917;178000;A;R;RESIDENCE;;JM;;;7980657;
B;101;1094795;305;20011109 13:15;;;11;SILVERMERE ST;CULBURRA;2540;1556;M;20010220;20010831;255000;A;R;RESIDENCE;;JL;;;7907785;
B;101;1094825;306;20011109 13:15;;;24;SILVERMERE ST;CULBURRA;2540;701.9;M;20010724;20010918;152000;A;R;RESIDENCE;;JL;;;7974231;
B;101;1094827;307;20011109 13:15;;;20;SILVERMERE ST;CULBURRA;2540;;;20010530;20010711;139000;A;R;RESIDENCE;;JL;AC;;7774396;
B;101;1098122;330;20011109 13:15;;;107;THE LAKE CCT;CULBURRA;2540;575.4;M;20010615;20010830;262000;A;R;RESIDENCE;;JH;;;7905962;
B;101;2855478;407;20011109 13:15;;;;SUNSHINE ST;CULBURRA;2540;695.6;M;20010402;20010711;66000;;V;VACANT LAND;;;;;7767181;
B;101;1053300;1;20020502 11:51;;;37;ADDISON RD;CULBURRA;2540;;;20020125;20020328;215000;A;R;RESIDENCE;;JJ;;;8512756;
B;101;1053301;2;20020502 11:51;;;39;ADDISON RD;CULBURRA;2540;1322;M;20020312;20020417;220000;A;R;RESIDENCE;;JJ;;;8541166;
B;101;1053312;3;20020502 11:51;;;61;ADDISON RD;CULBURRA;2540;;;20020121;20020304;195000;A;R;RESIDENCE;;JJ;;;8528731;
B;101;1053319;4;20020502 11:51;;;73;ADDISON RD;CULBURRA;2540;708.2;M;20020228;20020328;225000;A;R;RESIDENCE;;JH;;;8497598;
B;101;1058274;40;20020502 11:52;;;7;BROADVIEW AVE;CULBURRA;2540;942.2;M;20020220;20020327;150000;A;V;VACANT LAND;;JL;;;8475899;
B;101;1065132;89;20020502 11:52;;;14;EAST CRES;CULBURRA;2540;1745;M;20011120;20020412;57000;A;V;VACANT LAND;;JK;;;8523758;
B;101;1067119;101;20020502 11:52;;;76;FAIRLANDS ST;CULBURRA;2540;784.1;M;20020205;20020321;146000;A;R;RESIDENCE;;JL;;;8492838;
B;101;1067162;102;20020502 11:52;;;1;FAIRLANDS ST;CULBURRA;2540;953.3;M;20020327;20020419;230000;A;R;RESIDENCE;;JL;;;8531689;
B;101;1069223;121;20020502 11:52;;;20;GLENHOLME WAY;CULBURRA;2540;932.1;M;20020321;20020417;250000;A;R;RESIDENCE;;JM;;;8524038;
B;101;1087459;250;20020502 11:52;;1;210;PENGUINS HEAD RD;CULBURRA;2540;;;20020308;20020404;255000;;R;RESIDENCE;1;;;;8499759;
B;101;1088596;254;20020502 11:52;;;8;PRINCE EDWARD AVE;CULBURRA;2540;695.6;M;20020219;20020326;177000;A;R;RESIDENCE;;JM;;;8474235;
B;101;1088666;255;20020502 11:52;;;129;PRINCE EDWARD AVE;CULBURRA;2540;802.6;M;20020320;20020418;169000;A;R;RESIDENCE;;JM;;;8541159;
B;101;1094797;304;20020502 11:52;;;7;SILVERMERE ST;CULBURRA;2540;1511;M;20020205;20020319;135000;A;R;RESIDENCE;;JL;;;8490854;
B;101;1094832;305;20020502 11:52;;;10;SILVERMERE ST;CULBURRA;2540;834.7;M;20020214;20020325;156000;A;R;RESIDENCE;;JL;;;8489257;
B;101;1098124;329;20020502 11:52;;;111;THE LAKE CCT;CULBURRA;2540;;;20011203;20011219;210000;A;R;RESIDENCE;;JM;;;8474861;
B;101;1103297;374;20020502 11:52;;;60;WEST CRES;CULBURRA;2540;;;20020131;20020328;352500;A;R;RESIDENCE;;JN;;;8482802;
B;101;1103366;375;20020502 11:52;;;1;WESTON ST;CULBURRA;2540;733.5;M;20020218;20020402;63000;B;V;VACANT LAND;;BG;;;8485857;
B;101;1094778;163;20020816 14:09;;;41;SILVERMERE ST;CULBURRA;2540;961.1;M;20020618;20020801;165000;A;R;RESIDENCE;;JN;;;8843554;
B;101;1094819;164;20020816 14:09;;;36;SILVERMERE ST;CULBURRA;2540;;;20020725;20020801;156666;A;R;RESIDENCE;;JL;;;8844938;
B;101;1053262;1;20020902 14:41;;;42;ADDISON RD;CULBURRA;2540;891.6;M;20020718;20020809;206000;A;R;RESIDENCE;;JM;;;8865822;
B;101;1067117;51;20020902 14:41;;;72;FAIRLANDS ST;CULBURRA;2540;784.1;M;20020630;20020808;256000;A;R;RESIDENCE;;JL;;;8861460;
B;101;1087508;110;20020902 14:41;;;148;PENGUINS HEAD RD;CULBURRA;2540;;;20020620;20020801;319000;A;R;RESIDENCE;;JM;;;8860020;
B;101;2863214;163;20020902 14:41;;;;SUNSHINE ST;CULBURRA;2540;695.6;M;20020620;20020802;435000;A;R;RESIDENCE;;JM;;;8853043;
B;101;2925678;191;20020902 14:41;;;;;CULBURRA;2540;;;20020522;20020823;250000;;R;RESIDENCE;;;;;8904973;
B;101;1057978;32;20020301 13:22;;;20;BRIGHTON PDE;CULBURRA;2540;645.1;M;20011221;20020130;165000;A;R;RESIDENCE;;JM;;;8327948;
B;101;1057991;33;20020301 13:22;;;46;BRIGHTON PDE;CULBURRA;2540;565.1;M;20011213;20020131;140000;A;R;RESIDENCE;;JM;;;8365936;
B;101;1086875;189;20020301 13:22;;;40;PARK ROW;CULBURRA;2540;853.6;M;20011221;20020129;173000;A;R;RESIDENCE;;JM;;;8336556;
B;101;1087654;193;20020301 13:22;;;41;PENGUINS HEAD RD;CULBURRA;2540;467.9;M;20011224;20020201;147000;A;R;RESIDENCE;;JM;;;8347400;
B;101;1087666;194;20020301 13:22;;;15;PENGUINS HEAD RD;CULBURRA;2540;1796;M;20010312;20010411;52000;A;R;RESIDENCE;;JM;;;7624395;
B;101;1088511;196;20020301 13:22;;1;182;PRINCE EDWARD AVE;CULBURRA;2540;;;20020105;20020201;110000;;R;RESIDENCE;1;;;;8334199;
B;101;1098145;240;20020301 13:22;;;8;THE LAKE CCT;CULBURRA;2540;923.2;M;20011118;20011228;105000;A;R;RESIDENCE;;JL;;;8379549;
B;101;1098196;241;20020301 13:22;;;118;THE LAKE CCT;CULBURRA;2540;999.1;M;20011212;20020123;145500;A;R;RESIDENCE;;JL;;;8367762;
B;101;1098351;242;20020301 13:22;;;97;THE MARINA;CULBURRA;2540;1132;M;20010928;20011107;900000;A;R;RESIDENCE;;JF;AC;;8113983;
B;101;1103280;265;20020301 13:22;;;24;WEST CRES;CULBURRA;2540;;;20011221;20020121;230000;A;R;RESIDENCE;;JL;;;8344525;
B;101;1103313;266;20020301 13:22;;;94;WEST CRES;CULBURRA;2540;986.4;M;20011029;20011217;180000;A;R;RESIDENCE;;JL;;;8314244;
B;101;1103321;267;20020301 13:22;;;;WEST CRES;CULBURRA;2540;2390;M;20010920;20020218;80000;A;V;VACANT LAND;;JK;;;8375406;
B;101;2863214;288;20020301 13:22;;;;SUNSHINE ST;CULBURRA;2540;695.6;M;20010228;20010515;93000;A;V;VACANT LAND;;JM;AV;;7632021;
