B;152;1709263;156;20010720 10:25;;;;PH MOONEE PH PORS;MOONEE;2450;3600;M;20010511;20010608;209600;R;R;;;RD;;;7698959;
B;152;1709382;157;20010720 10:25;;;;HEATHMERE CL;MOONEE;2450;1.193;H;20010326;20010430;88000;R;V;;;UP;;;7686522;
B;152;1708543;170;20010822 12:17;;;;SUGARMILL RD;MOONEE;2450;4.157;H;20010406;20010504;118000;R;V;;;RQ;;;7607578;
B;152;1708563;171;20010822 12:17;;;;PACIFIC HWY;MOONEE;2450;6768;M;20010404;20010507;165000;A;R;;;TB;;;7645268;
B;152;1709155;172;20010822 12:17;;;;PH MOONEE PH PORS;MOONEE;2450;10;H;20010315;20010315;0;R;3;FARM ;;RB;;;7571801;
B;152;1709204;173;20010822 12:17;;;;PH MOONEE PH PORS;MOONEE;2450;6310;M;20010521;20010521;0;R;R;;;RP;;;7625756;
B;152;1709239;174;20010822 12:17;;;;PH MOONEE PH PORS;MOONEE;2450;1.054;H;20010412;20010509;230000;R;R;;;RP;;;7608346;
B;152;1709243;175;20010822 12:17;;;;PH MOONEE PH PORS;MOONEE;2450;8073;M;20010312;20010330;245000;R;3;RESIDENCE ;;RP;;;7575947;
B;152;1709404;176;20010822 12:17;;;;HERITAGE DR;MOONEE;2450;1.009;H;20010323;20010420;70000;R;V;;;UP;;;7612528;
B;152;1709404;177;20010822 12:17;;;;HERITAGE DR;MOONEE;2450;1.009;H;20010323;20070420;70000;R;V;;;UP;;;7612527;
B;152;1709448;178;20010822 12:17;;;;PINEHYRST DR;MOONEE;2450;1.424;H;20010410;20010508;94000;R;V;;;UP;;;7599791;
B;152;1709641;180;20010822 12:17;;;;PH MOONEE DP 262300;MOONEE;2450;706.4;M;20010427;20010427;0;A;R;;;DD;;;7653102;
B;152;2825443;257;20010822 12:17;;;;LAKE RUSSELL DR;MOONEE;2450;1.103;H;20001121;20010601;62500;R;V;;;UF;RV;;7665518;
B;152;1708938;166;20011203 12:26;;;;PH MOONEE PH PORS;MOONEE;2450;2610;M;20010913;20011030;410000;R;R;RESIDENCE;;RQ;RR;;8084047;
B;152;1708957;167;20011203 12:26;;;;PH MOONEE PH PORS;MOONEE;2450;3930;M;20011005;20011102;250000;R;R;RESIDENCE;;RQ;;;8097256;
B;152;1709195;169;20011203 12:26;;;;RODEO CT;MOONEE;2450;6051;M;20011005;20011029;80000;R;V;VACANT LAND;;RP;;;8154713;
B;152;1709264;170;20011203 12:26;;2;;OLD BUCCA RD HOUSE NO: LOT 1;MOONEE;2450;;;20011022;20011120;176000;;R;RESIDENCE;2;;;;8141346;
B;152;1709395;171;20011203 12:26;;;;HERITAGE DR;MOONEE;2450;1.001;H;20010919;20011017;270000;R;R;RESIDENCE;;UP;RR;;8062328;
B;152;1709443;172;20011203 12:26;;;;PINEHYRST DR;MOONEE;2450;1.14;H;20010511;20010608;79000;R;V;VACANT LAND;;UP;RV;;8074701;
B;152;2854911;225;20011203 12:26;;;;SKINNER CL;MOONEE;2450;1.019;H;20010719;20011002;55000;R;R;RESIDENCE;;UF;RV;;8086567;
B;152;2870485;255;20011203 12:26;;;;HERITAGE DR;MOONEE;2450;1;H;20010911;20011016;80000;;V;VACANT LAND;;;;;8095230;
B;152;2870485;256;20011203 12:26;;;;HERITAGE DR;MOONEE;2450;1;H;20010911;20011016;80000;;V;VACANT LAND;;;;;8095231;
B;152;1708461;232;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;3067;M;20010706;20010904;134000;R;R;RESIDENCE;;UF;RR;;8065133;
B;152;1708533;233;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;2.138;H;20010615;20010829;310500;R;R;RESIDENCE;;RQ;RR;;7993900;
B;152;1708538;234;20020109 09:30;LOT 222;;;SUGARMILL RD;MOONEE;2450;3.062;H;20010402;20010514;185000;R;3;NULL;;RQ;RR;;7615765;
B;152;1708885;238;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;4047;M;20010814;20010918;260000;R;R;RESIDENCE;;RQ;RR;;8020035;
B;152;1708952;239;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;2.098;H;20010622;20010716;310000;R;3;NULL;;RQ;RR;;7782895;
B;152;1709248;241;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;6000;M;20010817;20010928;247500;R;R;RESIDENCE;;RP;RR;;8013071;
B;152;1709302;242;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;5.721;H;20000427;20000711;10000;R;V;VACANT LAND;;RR;;;7561916;
B;152;1709339;244;20020109 09:30;;;;PH MOONEE PH PORS;MOONEE;2450;3.6;H;20010921;20011023;285000;R;R;RESIDENCE;;RQ;RR;;8059749;
B;152;1709421;247;20020109 09:30;;;;PALM GROVE PL;MOONEE;2450;1.338;H;20010821;20010919;112000;R;R;RESIDENCE;;UP;RR;;8012558;
B;152;1709484;248;20020109 09:30;;;;1 1 PH MOONEE DP 26943;MOONEE;2450;;;20010903;20010921;330000;;R;RESIDENCE;1;;;;8011915;
B;152;2860525;373;20020109 09:30;;;;HERITAGE DR;MOONEE;2450;1.003;H;20010522;20010627;79000;R;V;VACANT LAND;;UP;RV;;7787828;
B;152;2860526;374;20020109 09:30;;;;HERITAGE DR;MOONEE;2450;1.197;H;20010510;20010627;99000;R;V;VACANT LAND;;UP;RV;;7766846;
B;152;1708549;147;20011109 12:49;;;;SUGARMILL RD;MOONEE;2450;4.24;H;20010627;20010908;155000;R;V;VACANT LAND;;RQ;RV;;7956665;
B;152;1708843;148;20011109 12:49;;;;PH MOONEE;MOONEE;2450;2.735;H;20010810;20010912;140000;R;V;VACANT LAND;;RQ;;;7970906;
B;152;1709174;149;20011109 12:49;;;;PH MOONEE PH PORS;MOONEE;2450;6000;M;20010516;20010620;159000;R;R;RESIDENCE;;RP;RR;;7922162;
B;152;1709221;150;20011109 12:49;;;;PH MOONEE PH PORS;MOONEE;2450;6000;M;20010508;20010612;58000;R;V;VACANT LAND;;RP;RV;;7948457;
B;152;1709426;151;20011109 12:49;;;;PARKWOOD CL;MOONEE;2450;1.029;H;20010319;20010907;79000;R;V;VACANT LAND;;UP;RV;;7943101;
B;152;1709666;152;20011109 12:49;;;;PH MOONEE DP 262300;MOONEE;2450;684;M;20010907;20010921;48000;A;V;VACANT LAND;;DC;AV;;7977522;
B;152;1709674;153;20011109 12:49;;;;PH MOONEE DP 262300;MOONEE;2450;879.5;M;20010503;20010905;210000;A;R;RESIDENCE;;DC;AC;;7928193;
B;152;1709072;27;20050628 09:32;;;;1 PH MOONEE PH PORS;MOONEE;2450;;;20011206;20020108;101250;;R;RESIDENCE;1;;XA;0;8313154;
B;152;1708844;180;20020502 11:05;;;;PH MOONEE;MOONEE;2450;2.47;H;20020222;20020322;255000;R;R;RESIDENCE;;RQ;RR;;8511187;
B;152;1709061;181;20020502 11:05;;;;KORORA ESTATE PH MOONEE PH POR;MOONEE;2450;95.91;H;20020312;20020410;1800000;A;V;VACANT LAND;;SZ;AV;;8511161;
B;152;1709222;182;20020502 11:05;;;;PH MOONEE PH PORS;MOONEE;2450;6356;M;20020312;20020325;292000;R;R;RESIDENCE;;RP;RR;;8493100;
B;152;1709228;184;20020502 11:05;;;;PH MOONEE PH PORS;MOONEE;2450;6556;M;20020215;20020313;285000;R;R;RESIDENCE;;RP;RR;;8496779;
B;152;1709362;185;20020502 11:05;;;;PH MOONEE PH PORS;MOONEE;2450;67.93;H;20020321;20020418;460000;R;3;FARM;;RF;;;8528246;
B;152;1709412;186;20020502 11:05;;;;HERITAGE DR;MOONEE;2450;1.022;H;20020308;20020405;260000;R;R;RESIDENCE;;UP;RR;;8499612;
B;152;1709577;188;20020502 11:05;;2;6;WOODHOUSE RD;MOONEE;2450;;;20011207;20020118;95000;;3;;2;;;;8527240;
B;152;2894816;283;20020502 11:05;;;;;MOONEE;2450;;;20011129;20020405;165000;;V;VACANT LAND;;;AV;;8518932;
B;152;2894817;284;20020502 11:05;;;;;MOONEE;2450;;;20011221;20020405;168000;;V;VACANT LAND;;;AV;;8522300;
B;152;2895130;286;20020502 11:05;;;;;MOONEE;2450;;;20020104;20020321;210000;;R;RESIDENCE;;;AC;;8463477;
B;152;2870498;131;20020816 14:32;;;;LYNDHURST CL;MOONEE;2450;1.222;H;20020506;20020715;89000;R;V;VACANT LAND;;UP;RV;;8805533;
B;152;1709099;112;20020902 14:49;;2;8;POPERAPERIN CREEK RD;MOONEE;2450;;;20020718;20020815;125000;;R;RESIDENCE;2;;;;8891901;
B;152;2870503;100;20021217 14:42;;;;HERITAGE DR;MOONEE;2450;8755;M;20020218;20021014;67000;R;V;VACANT LAND;;UP;RVO;;9107300;
B;152;2953638;114;20021217 14:43;;;;SKINNER CL;MOONEE;2450;1.763;H;20020606;20020830;370000;;R;RESIDENCE;;;RR;;9089776;
B;152;2953639;75;20030102 11:36;;;;SKINNER CL;MOONEE;2450;6185;M;20021022;20021105;77500;;V;VACANT LAND;;;RV;;9130286;
B;152;1708867;146;20020301 13:05;;;;PH MOONEE PH PORS;MOONEE;2450;2.904;H;20011123;20020213;165000;R;R;RESIDENCE;;RQ;;;8385044;
B;152;1709260;148;20020301 13:05;;;;PH MOONEE PH PORS;MOONEE;2450;10.58;H;20011221;20020131;250000;R;R;RESIDENCE;;RE;RR;;8354051;
B;152;1709551;150;20020301 13:05;;;;PH MOONEE DP 26943;MOONEE;2450;720.8;M;20020115;20020201;188000;A;R;RESIDENCE;;DA;AC;;8379597;
B;152;1708546;206;20020201 11:33;;;;SUGARMILL RD;MOONEE;2450;4.122;H;20011019;20011130;150000;R;V;VACANT LAND;;RQ;RV;;8250771;
B;152;1708899;207;20020201 11:33;;;;PH MOONEE PH PORS;MOONEE;2450;2.566;H;20011120;20011220;256000;R;R;RESIDENCE;;RQ;RR;;8270338;
B;152;1708939;208;20020201 11:33;;;158 E;GAUDRONS RD;MOONEE;2450;2.754;H;20010831;20011019;315000;R;R;RESIDENCE;;RQ;RR;;8077539;
B;152;1709072;210;20020201 11:33;;;;1 PH MOONEE PH PORS;MOONEE;2450;;;20011206;20020108;101250;;R;RESIDENCE;1;;;;8313154;
B;152;1709183;211;20020201 11:33;;;;OVERLANDER RD;MOONEE;2450;6721;M;20011120;20011218;55000;R;V;VACANT LAND;;RP;RV;;8218988;
B;152;1709211;212;20020201 11:33;;;;OVERLANDER RD;MOONEE;2450;6000;M;20010907;20011219;365000;R;3;;;RP;RR;;8234709;
B;152;1709429;213;20020201 11:33;;;;PARKWOOD CL;MOONEE;2450;1.168;H;20011029;20011029;294000;R;R;RESIDENCE;;UP;;;8293105;
B;152;1709556;216;20020201 11:33;;;;PH MOONEE DP 26943;MOONEE;2450;796.7;M;20011123;20011220;285000;A;R;RESIDENCE;;DA;AC;;8254559;
B;152;1709628;217;20020201 11:33;;;;PH MOONEE DP 26943;MOONEE;2450;860;M;20010202;20011019;169000;A;R;RESIDENCE;;DD;AC;;8237933;
B;152;2854910;284;20020201 11:33;;;;SKINNER CL;MOONEE;2450;1.009;H;20011128;20011217;56000;R;R;RESIDENCE;;UF;RR;;8253551;
B;152;1709446;110;20020716 15:22;;;;PINEHYRST DR;MOONEE;2450;1.003;H;20020517;20020614;79000;R;V;VACANT LAND;;UP;;;8733932;
B;152;2870496;144;20020716 15:23;;;;LYNDHURST CL;MOONEE;2450;1.184;H;20020517;20020614;81000;R;V;VACANT LAND;;UP;;;8757985;
B;152;1708574;139;20020801 14:11;;;1805;PACIFIC HWY;MOONEE;2450;1.67;H;20020314;20020424;45000;R;V;VACANT LAND;;RJ;AV;;8661786;
B;152;1709544;144;20020801 14:11;;;41;MOONEE BEACH RD;MOONEE;2450;677.8;M;20020418;20020516;188000;A;R;RESIDENCE;;DB;AC;;8685872;
B;152;2870491;189;20020801 14:11;;;;HERITAGE DR;MOONEE;2450;1.266;H;20020419;20020517;99000;R;R;RESIDENCE;;UP;RVO;;8686958;
B;152;2870492;190;20020801 14:11;;;;HERITAGE DR;MOONEE;2450;320;M;20020419;20020517;99000;R;R;RESIDENCE;;UP;RVO;;8686958;
B;152;2870495;191;20020801 14:11;;;;HERITAGE DR;MOONEE;2450;1.022;H;20020613;20020711;84000;R;V;VACANT LAND;;UP;RV;;8786324;
B;152;1708626;118;20020617 12:42;;;;PH MOONEE PH PORS;MOONEE;2450;26.14;H;20020419;20020517;280000;R;R;RESIDENCE;;RC;RR;;8643753;
B;152;1709190;119;20020617 12:42;;;;RODEO CT;MOONEE;2450;6677;M;20020509;20020523;71000;R;V;VACANT LAND;;RP;;;8657207;
B;152;1709424;120;20020617 12:42;;;;PALM GROVE PL;MOONEE;2450;1.08;H;20020430;20020528;82000;R;V;VACANT LAND;;UP;RV;;8651630;
B;152;2870486;158;20020617 12:42;;;;HERITAGE DR;MOONEE;2450;1.436;H;20011030;20011127;88000;R;V;VACANT LAND;;UP;RVO;;8590349;
B;152;2870488;159;20020617 12:42;;;;HERITAGE DR;MOONEE;2450;930;M;20011030;20011121;88000;R;V;VACANT LAND;;UP;RVO;;8590348;
B;152;2870488;160;20020617 12:42;;;;HERITAGE DR;MOONEE;2450;930;M;20011030;20011127;88000;R;V;VACANT LAND;;UP;RVO;;8590349;
B;152;1708696;102;20020702 08:44;;;;PH MOONEE PH PORS;MOONEE;2450;2.482;H;20020412;20020506;18500;R;3;FARM;;RD;RR;;8698856;
B;152;1709198;105;20020702 08:44;;;;PH MOONEE PH PORS;MOONEE;2450;6333;M;20020508;20020611;135000;R;3;OUT BUILDING;;RP;RR;;8694925;
B;152;1709229;106;20020702 08:44;;;;PH MOONEE PH PORS;MOONEE;2450;6407;M;20020502;20020524;327500;R;R;RESIDENCE;;RP;RR;;8678006;
B;152;1709230;107;20020702 08:44;;;;PH MOONEE PH PORS;MOONEE;2450;6000;M;20020426;20020607;290000;R;R;RESIDENCE;;RP;;;8714559;
B;152;1709378;108;20020702 08:44;;;49;HEATHMERE CL;MOONEE;2450;1.046;H;20020502;20020530;93000;R;V;VACANT LAND;;UP;RV;;8689429;
B;152;1709636;109;20020702 08:44;;;;PH MOONEE DP 262300;MOONEE;2450;706.4;M;20020427;20020527;160000;A;R;RESIDENCE;;DC;AC;;8675733;
B;152;2870493;145;20020702 08:44;;;;HERITAGE DR;MOONEE;2450;1.745;H;20020408;20020508;99000;R;V;VACANT LAND;;UP;RVO;;8611943;
B;152;2870494;146;20020702 08:44;;;;HERITAGE DR;MOONEE;2450;525;M;20020408;20020508;99000;R;V;VACANT LAND;;UP;RVO;;8611944;
B;152;2870501;147;20020702 08:44;;;;LYNDHURST CL;MOONEE;2450;1.163;H;20020202;20020430;88000;R;V;VACANT LAND;;UP;RV;;8701731;
B;152;1708564;202;20020402 12:25;;;;PH MOONEE PH PORS;MOONEE;2450;1000;M;20020123;20020213;90000;A;R;RESIDENCE;;TB;AC;;8403550;
B;152;1708836;206;20020402 12:25;;;285;GAUDRONS RD;MOONEE;2450;3.317;H;20010921;20011217;230000;R;R;RESIDENCE;;RR;RR;;8395768;
B;152;1709063;208;20020402 12:25;;;104;HOYS RD;MOONEE;2450;1.214;H;20020122;20020212;142750;A;V;VACANT LAND;;TX;RV;;8389804;
B;152;1709072;209;20020402 12:25;;;;2 PH MOONEE PH PORS;MOONEE;2450;;;20011129;20011220;98000;;R;RESIDENCE;2;;;;8410499;
B;152;1709181;210;20020402 12:25;;;;PH MOONEE PH PORS;MOONEE;2450;6000;M;20010719;20011011;42000;R;V;VACANT LAND;;RP;;;8447295;
B;152;1709184;211;20020402 12:25;;;;DISCOVERY DR;MOONEE;2450;6207;M;20020117;20020214;82000;R;V;VACANT LAND;;RP;RV;;8423657;
B;152;1709408;213;20020402 12:25;;;;HERITAGE DR;MOONEE;2450;1.001;H;20020129;20020228;265000;R;R;RESIDENCE;;UP;RR;;8409446;
B;152;1708447;287;20020603 10:38;;;;PH MOONEE PH PORS;MOONEE;2450;43.62;H;20020409;20020517;285000;R;R;RESIDENCE;;RF;RR;;8617453;
B;152;1708715;289;20020603 10:38;;;;SMITHS RD;MOONEE;2450;1.5;H;20020327;20020409;100000;R;R;RESIDENCE;;UF;RR;;8602151;
B;152;1708744;290;20020603 10:38;;;;PH MOONEE PH PORS;MOONEE;2450;3.238;H;20020302;20020312;227500;R;R;RESIDENCE;;RD;RR;;8593842;
B;152;1708842;291;20020603 10:38;;;;PH MOONEE;MOONEE;2450;2.406;H;20020214;20020322;375000;R;R;RESIDENCE;;RQ;RR;;8545030;
B;152;1708878;294;20020603 10:38;;;;OLD COAST RD;MOONEE;2450;3.663;H;20020318;20020515;280000;R;R;RESIDENCE;;RQ;RR;;8610464;
B;152;1709176;295;20020603 10:38;;;;PH MOONEE PH PORS;MOONEE;2450;6090;M;20020310;20020422;285000;R;R;RESIDENCE;;RP;RR;;8584663;
B;152;1709188;296;20020603 10:38;;;;RODEO CT;MOONEE;2450;6215;M;20020415;20020513;72500;R;3;;;RP;RV;;8612933;
B;152;1709204;297;20020603 10:38;;;;PH MOONEE PH PORS;MOONEE;2450;6310;M;20020410;20020503;293000;R;R;RESIDENCE;;RP;RR;;8578551;
B;152;1709256;298;20020603 10:38;;;20;STOCKMANS DR;MOONEE;2450;6297;M;20020312;20020327;300000;R;R;RESIDENCE;;RP;RR;;8558220;
B;152;1709257;299;20020603 10:38;;;;STOCKMANS DR HOUSE NO: LOT 31;MOONEE;2450;6297;M;20020114;20020201;240000;R;R;RESIDENCE;;RP;RR;;8547093;
B;152;1709443;301;20020603 10:38;;;;PINEHYRST DR;MOONEE;2450;1.14;H;20011221;20020410;267000;R;R;RESIDENCE;;UP;RR;;8604691;
B;152;1709447;302;20020603 10:38;;;;PINEHYRST DR;MOONEE;2450;1.139;H;20020327;20020422;97000;R;V;VACANT LAND;;UP;RV;;8547597;
B;152;1709588;304;20020603 10:38;;;;SMITHS RD;MOONEE;2450;8118;M;20020315;20020419;250000;R;R;RESIDENCE;;UF;RR;;8551108;
B;152;1709646;306;20020603 10:38;;;7;THE CORSO;MOONEE;2450;702;M;20020222;20020328;196000;A;R;RESIDENCE;;DD;AC;;8580441;
B;152;2825442;403;20020603 10:38;;;;LAKE RUSSELL DR;MOONEE;2450;9339;M;20020412;20020503;270000;R;R;RESIDENCE;;UF;RR;;8614697;
B;152;2870500;417;20020603 10:38;;;;LYNDHURST CL;MOONEE;2450;1.602;H;20020416;20020514;99000;R;V;VACANT LAND;;UP;;;8624078;
B;152;2870502;418;20020603 10:38;;;;LYNDHURST CL;MOONEE;2450;1.019;H;20020404;20020508;87000;R;V;VACANT LAND;;UP;RV;;8610592;
B;152;2909425;464;20020603 10:38;;;;HERITAGE DR;MOONEE;2450;1.529;H;20011030;20011127;880000;;V;VACANT LAND;;;;;8590349;
B;152;2910301;468;20020603 10:38;;;;HERITAGE DR;MOONEE;2450;1.208;H;20011219;20020130;98000;;V;VACANT LAND;;;RV;;8324928;
B;152;1709072;87;20021204 09:36;;;;3 PH MOONEE PH PORS;MOONEE;2450;;;20020920;20021101;172000;;R;RESIDENCE;3;;;;9122532;
B;152;2870499;108;20021016 12:13;;;;LYNDHURST CL;MOONEE;2450;1.22;H;20020502;20020802;99000;R;V;VACANT LAND;;UP;RV;;8984751;
B;152;1709264;65;20030416 10:10;;1;;OLD BUCCA RD HOUSE NO: LOT 1;MOONEE;2450;;;20030310;20030318;250000;;R;RESIDENCE;1;;;;9485441;
B;152;2870499;77;20030416 10:10;;;;LYNDHURST CL;MOONEE;2450;1.22;H;20030124;20030221;140000;R;V;VACANT LAND;;UP;RV;;9502529;
B;152;2961450;163;20030217 09:32;;;LOT103;PALM GROVE PL;MOONEE;2450;;;20020729;20030207;117000;;V;VACANT LAND;;;;;9362487;
B;152;2961451;164;20030217 09:32;;;LOT104;PALM GROVE PL;MOONEE;2450;;;20020619;20030207;120000;;V;VACANT LAND;;;;;9362493;
B;152;2961452;165;20030217 09:32;;;LOT105;PALM GROVE PL;MOONEE;2450;;;20020619;20030207;120000;;V;VACANT LAND;;;;;9362498;
B;152;2961453;166;20030217 09:32;;;LOT106;PALM GROVE PLACE;MOONEE;2950;;;20020703;20030207;122000;;V;VACANT LAND;;;;;9362500;
B;152;2961454;167;20030217 09:32;;;LOT107;PALM GROVE PL;MOONEE;2450;;;20021021;20030129;117000;;V;VACANT LAND;;;;;9343448;
B;152;2961459;169;20030217 09:32;;;L0T92;PALM GROVE PL;MOONEE;2450;;;20020905;20030129;130000;;V;VACANT LAND;;;;;9359741;
B;152;2961461;171;20030217 09:32;;;LOT94;PALM GROVE PLACE;MOONEE;2450;;;20020618;20030207;130000;;R;RESIDENCE;;;;;9370416;
B;152;2961462;172;20030217 09:32;;;LOT95;PALM GROVE PL;MOONEE;2450;;;20020624;20030129;135000;;V;VACANT LAND;;;;;9360961;
B;152;2961464;173;20030217 09:32;;;LOT97;PALM GROVE PLACE;MOONEE;2450;;;20020809;20030129;125000;;V;VACANT LAND;;;;;9342182;
B;152;2933506;305;20030204 12:58;;;;HERITAGE DR;MOONEE;2450;4.089;H;20020924;20021216;1250000;R;V;VACANT LAND;;UQ;RVO;;9252718;
B;152;2933507;306;20030204 12:58;;;;HERITAGE DR;MOONEE;2450;23.35;H;20020924;20021216;1250000;R;V;VACANT LAND;;UQ;RVO;;9252718;
B;152;2990795;134;20030716 14:00;;;;HERITAGE DR;MOONEE;2450;1.94;H;20021129;20030627;95000;;V;VACANT LAND;;;;0;9754743;
B;152;2990796;135;20030716 14:00;;;;HERITAGE DR;MOONEE;2450;1.146;H;20021205;20021205;127000;;V;VACANT LAND;;;;0;9754746;
B;152;2990796;136;20030716 14:00;;;;HERITAGE DR;MOONEE;2450;1.146;H;20021207;20030627;105000;;V;VACANT LAND;;;;0;9754745;
B;152;2990810;137;20030716 14:00;;;;HERITAGE DR;MOONEE;2450;1.033;H;20021129;20030627;110000;;V;VACANT LAND;;;;0;9754744;
B;152;2993189;139;20030716 14:00;;;LOT11;OVERLANDER RD;MOONEE;2450;;;20030417;20030612;100000;;V;VACANT LAND;;;;0;9783402;
B;152;2990809;87;20030619 14:28;;;;HERITAGE DR;MOONEE;2450;;;20030313;20030604;107500;;V;VACANT LAND;;;;0;9677193;
B;152;2854910;146;20030701 14:26;;;;SKINNER CL;MOONEE;2450;1.009;H;20030502;20030530;190000;R;R;RESIDENCE;;UF;;0;9696710;
B;152;2990800;193;20030701 14:27;;;LOT14;HERITAGE DR;MOONEE;2450;;;20021216;20030606;95000;;V;VACANT LAND;;;;0;9703926;
B;152;2990801;194;20030701 14:27;;;LOT15;HERITAGE DR;MOONEE;2450;;;20030113;20030606;87750;;V;VACANT LAND;;;;0;9726906;
B;152;2990806;196;20030701 14:27;;;LOT5;HERITAGE DR HERITAGE PARK;MOONEE;2450;;;20030521;20030606;95000;;V;VACANT LAND;;;;0;9715552;
B;152;2990807;197;20030701 14:27;;;LOT6;HERITAGE DRIVE;MOONEE;2450;;;20030130;20030606;95000;;V;VACANT LAND;;;;0;9689586;
B;152;2968348;180;20030317 13:57;;;LT40/STAGE;FOREST HEIGHTS;MOONEE;2450;;;20020628;20030306;95000;;V;VACANT LAND;;;;;9440430;
B;152;2968350;181;20030317 13:57;;;LOT42;FOREST HEIGHTS ESTATE;MOONEE;2450;;;20020718;20030307;115000;;V;VACANT LAND;;;;;9440458;
B;152;2968351;182;20030317 13:57;;;LOT43;FOREST HEIGHTS;MOONEE;2450;;;20020814;20030311;89500;;V;VACANT LAND;;;;;9447739;
B;152;1708565;86;20031016 14:09;;2;;PACIFIC HWY;MOONEE;2450;;;20030827;20031007;120000;;R;RESIDENCE;2;;;0;AA53995;
B;152;2853061;61;20041216 08:36;;;18;GAUDRONS RD;MOONEE;2450;4919;M;20041001;20041123;250000;R;R;RESIDENCE;;RQ;;0;AB154852;
B;152;2853061;44;20050104 11:47;;;18;GAUDRONS RD;MOONEE;2450;4919;M;20041001;20041123;250000;R;R;RESIDENCE;;RQ;;0;AB154852;
B;152;2854910;188;20040601 11:59;;;;SKINNER CL;MOONEE;2450;1.009;H;20011128;20011217;56000;R;R;RESIDENCE;;UF;RR;0;8253551;
