B;101;1070424;122;20011109 11:16;;;1;GREENWELL POINT RD;EAST NOWRA;2541;;;20010618;20010730;24000;A;V;VACANT LAND;;GB;;;7832116;
B;101;1070444;123;20011109 11:16;;;41;GREENWELL POINT RD;EAST NOWRA;2541;663.9;M;20010620;20010803;95000;A;R;RESIDENCE;;GB;;;7868561;
B;101;1073089;141;20011109 11:16;;;61;ILLAWARRA CCT;EAST NOWRA;2541;843.9;M;20010627;20010803;171000;A;R;RESIDENCE;;GA;;;7846609;
B;101;1075780;157;20011109 11:16;;;8;KEMBLA CL;EAST NOWRA;2541;961.6;M;20010705;20010814;27500;A;V;VACANT LAND;;GG;;;7875982;
B;101;1080010;181;20011109 11:16;;;6;MCGUIRE AVE;EAST NOWRA;2541;;;20010627;20010731;87000;A;R;RESIDENCE;;GD;;;7829782;
B;101;1080238;182;20011109 11:16;;;175;MCKAY ST;EAST NOWRA;2541;550.1;M;20000929;20001020;114900;A;R;RESIDENCE;;GL;;;7854250;
B;101;1080271;183;20011109 11:16;;;26;MCKENZIE ST;EAST NOWRA;2541;841;M;20010604;20010706;132500;A;R;RESIDENCE;;GL;;;7883076;
B;101;1102400;300;20011109 11:16;;;4;WARRAMUNGA ST;EAST NOWRA;2541;651.3;M;20010601;20010713;89000;A;3;;;GK;;;7890410;
B;101;1103158;307;20011109 11:16;;;4;WEEROONA PL;EAST NOWRA;2541;835;M;20010720;20010813;137000;A;R;RESIDENCE;;GL;;;7893128;
B;101;1064637;62;20020102 13:28;;;112;DOUGLAS ST;EAST NOWRA;2541;;;20011004;20011108;195000;A;R;RESIDENCE;;GK;;;8171512;
B;101;1073088;97;20020102 13:28;;;4;ILLAWARRA CCT;EAST NOWRA;2541;865.4;M;20011019;20011123;166000;A;R;RESIDENCE;;GA;;;8184167;
B;101;1073090;98;20020102 13:28;;;59;ILLAWARRA CCT;EAST NOWRA;2541;842.8;M;20011017;20011122;182500;A;R;RESIDENCE;;GA;;;8165348;
B;101;1074978;105;20020102 13:28;;;56;JOURNAL ST;EAST NOWRA;2541;828.3;M;20011022;20011130;122500;A;R;RESIDENCE;;GK;;;8199286;
B;101;1077017;117;20020102 13:28;;;3;KNAPP AVE;EAST NOWRA;2541;543.8;M;20011029;20011206;81500;A;R;RESIDENCE;;GD;;;8207419;
B;101;1080119;126;20020102 13:28;;;168;MCKAY ST;EAST NOWRA;2541;;;20011018;20011114;262000;A;R;RESIDENCE;;GL;;;8128143;
B;101;1080127;127;20020102 13:28;;;150;MCKAY ST;EAST NOWRA;2541;;;20011003;20011121;87000;A;R;RESIDENCE;;GL;;;8171923;
B;101;1081954;137;20020102 13:28;;;11;MILLER AVE;EAST NOWRA;2541;;;20011015;20011126;112000;A;3;;;GD;;;8171035;
B;101;1086932;158;20020102 13:28;;;26;PARK RD;EAST NOWRA;2541;724.6;M;20010827;20011002;100000;A;R;RESIDENCE;;GL;;;8156976;
B;101;1086941;159;20020102 13:28;;;109;PARK RD;EAST NOWRA;2541;660.7;M;20011101;20011203;25000;A;3;;;GG;;;8180385;
B;101;1086973;160;20020102 13:28;;;43;PARK RD;EAST NOWRA;2541;1014;M;20011112;20011130;116000;A;R;RESIDENCE;;GG;;;8178455;
B;101;1088156;166;20020102 13:28;;;115;PLUNKETT ST;EAST NOWRA;2541;;;20010920;20011123;158000;A;3;;;GK;;;8197822;
B;101;1091016;177;20020102 13:28;;;;RAYLEIGH DR;EAST NOWRA;2541;1044;M;20011102;20011127;265000;A;R;RESIDENCE;;GA;;;8188340;
B;101;1092122;181;20020102 13:28;;;;ROBINIA WAY;EAST NOWRA;2541;828;M;20010511;20010927;53000;A;V;VACANT LAND;;GA;;;8156331;
B;101;1092122;182;20020102 13:28;;;;ROBINIA WAY;EAST NOWRA;2541;828;M;20010829;20010928;186000;A;R;RESIDENCE;;GA;;;8156332;
B;101;1092133;183;20020102 13:28;;;;ROBINIA WAY;EAST NOWRA;2541;738.9;M;20010828;20011022;99000;A;V;VACANT LAND;;GA;;;8175048;
B;101;1092134;184;20020102 13:28;;;;ROBINIA WAY;EAST NOWRA;2541;719.6;M;20010828;20011022;99000;A;V;VACANT LAND;;GA;;;8175048;
B;101;1092141;185;20020102 13:28;;;;ROBINIA WAY;EAST NOWRA;2541;750;M;20011019;20011123;51500;A;V;VACANT LAND;;GA;;;8176231;
B;101;1105246;257;20020102 13:28;;;13;YOUNG AVE;EAST NOWRA;2541;531.1;M;20011111;20011211;65000;A;R;RESIDENCE;;GD;;;8194713;
B;101;1061727;63;20011109 10:02;;;3;COACHWOOD AVE;EAST NOWRA;2541;800;M;20010522;20010627;51500;A;V;VACANT LAND;;GA;;;7799943;
B;101;1065775;94;20011109 10:02;;;10;ELIZABETH AVE;EAST NOWRA;2541;619.7;M;20010516;20010629;80000;A;R;RESIDENCE;;GK;;;7798593;
B;101;1069321;123;20011109 10:02;;;;GOLDEN GR;EAST NOWRA;2541;800;M;20010524;20010628;52500;A;V;VACANT LAND;;GA;;;7764120;
B;101;1070427;127;20011109 10:02;;;7;GREENWELL POINT RD;EAST NOWRA;2541;682.9;M;20010524;20010621;125000;A;R;RESIDENCE;;GB;;;7763740;
B;101;1073122;140;20011109 10:02;;;10;ILLAWARRA CCT;EAST NOWRA;2541;908.6;M;20010629;20010724;165000;A;R;RESIDENCE;;GA;;;7807095;
B;101;1080225;182;20011109 10:02;;;147;MCKAY ST;EAST NOWRA;2541;556.4;M;20010511;20010615;100000;A;R;RESIDENCE;;GL;;;7773596;
B;101;1081963;195;20011109 10:02;;;2;MILLER AVE;EAST NOWRA;2541;;;20010516;20010620;75000;A;R;RESIDENCE;;GD;;;7731113;
B;101;1087234;227;20011109 10:02;;;;PEACHTREE CL;EAST NOWRA;2541;859.1;M;20010523;20010608;227500;A;R;RESIDENCE;;GA;;;7733024;
B;101;1092136;249;20011109 10:02;;;;ROBINIA WAY;EAST NOWRA;2541;1446;M;20010518;20010622;57000;A;V;VACANT LAND;;GA;;;7770218;
B;101;1092695;250;20011109 10:02;;;;ST ANN'S ST;EAST NOWRA;2541;1271;M;20010619;20010619;66000;A;R;RESIDENCE;;GK;;;7744931;
B;101;1092714;251;20011109 10:02;;;165;ST ANN'S ST;EAST NOWRA;2541;670.5;M;20010621;20010713;115000;A;R;RESIDENCE;;GV;;;7785198;
B;101;1092750;252;20011109 10:02;;;94;ST ANN'S ST;EAST NOWRA;2541;569.09;M;20010601;20010601;76000;A;R;RESIDENCE;;GD;;;7772197;
B;101;1094730;271;20011109 10:02;;1;2;SHORLAND PL;EAST NOWRA;2541;;;20010503;20010503;81000;;R;RESIDENCE;1;;;;7779219;
B;101;1094730;272;20011109 10:02;;2;2;SHORLAND PL;EAST NOWRA;2541;;;20010503;20010503;81000;;R;RESIDENCE;2;;;;7779219;
B;101;1094730;273;20011109 10:02;;4;2;SHORLAND PL;EAST NOWRA;2541;;;20010503;20010503;81000;;R;RESIDENCE;4;;;;7779219;
B;101;1094730;274;20011109 10:02;;5;2;SHORLAND PL;EAST NOWRA;2541;;;20010503;20010503;81000;;R;RESIDENCE;5;;;;7779219;
B;101;1104595;338;20011109 10:02;;;;WORRIGEE RD;EAST NOWRA;2541;902;M;20010420;20010524;53000;A;V;VACANT LAND;;GA;;;7738652;
B;101;1105231;340;20011109 10:02;;;36;YOUNG AVE;EAST NOWRA;2541;543.8;M;20010606;20010706;82000;A;R;RESIDENCE;;GD;;;7778784;
B;101;1105242;341;20011109 10:02;;;21;YOUNG AVE;EAST NOWRA;2541;543.8;M;20010601;20010706;87500;A;R;RESIDENCE;;GD;;;7765509;
B;101;2840414;370;20011109 10:02;;;;GREENWELL POINT RD;EAST NOWRA;2541;43.49;H;20010228;20010328;700000;A;V;VACANT LAND;;XW;;;7513769;
B;101;1053992;7;20010720 09:34;;;2;ALLISON AVE;EAST NOWRA;2541;727.2;M;20010503;20010503;0;A;R;;;GV;;;7729892;
B;101;1059047;37;20010720 09:35;;;2;BURTON ST;EAST NOWRA;2541;757.5;M;20010321;20010425;119000;A;R;;;GL;;;7689308;
B;101;1061720;75;20010720 09:35;;;17;COACHWOOD AVE;EAST NOWRA;2541;800;M;20010411;20010411;0;A;R;;;GA;;;7675383;
B;101;1064630;95;20010720 09:35;;;117;DOUGLAS ST;EAST NOWRA;2541;1113;M;20010515;20010604;138000;A;R;;;GK;;;7705557;
B;101;1065231;100;20010720 09:35;;;108;EAST ST;EAST NOWRA;2541;986.4;M;20010511;20010511;40000;A;R;;;GH;;;7705294;
B;101;1065677;102;20010720 09:35;;;16;ELDER CRES;EAST NOWRA;2541;581.7;M;20010321;20010501;135000;A;R;;;GL;;;7661176;
B;101;1065762;103;20010720 09:35;;;17;ELIZABETH AVE;EAST NOWRA;2541;739.8;M;20010509;20010621;97500;A;R;;;GK;;;7728740;
B;101;1071752;142;20010720 09:35;;;3;HESPERUS CL;EAST NOWRA;2541;618.6;M;20010508;20010531;25000;A;V;;;GG;;;7669586;
B;101;1082635;212;20010720 09:35;;;8;MORTON PDE;EAST NOWRA;2541;;;20010227;20010503;82000;A;V;;;GK;;;7702126;
B;101;1082638;213;20010720 09:35;;;14;MORTON PDE;EAST NOWRA;2541;505.9;M;20010319;20010525;92500;A;R;;;GK;;;7674713;
B;101;1091011;258;20010720 09:35;;;31;RAYLEIGH DR;EAST NOWRA;2541;803.8;M;20010507;20010608;197500;A;R;;;GA;;;7698807;
B;101;1091034;259;20010720 09:35;;;;RAYLEIGH DR;EAST NOWRA;2541;916.1;M;20010517;20010621;45900;A;V;;;GA;;;7720642;
B;101;1092104;268;20010720 09:35;;;1;ROBINIA WAY;EAST NOWRA;2541;777.7;M;20010508;20010613;45500;A;V;;;GA;;;7706543;
B;101;1092139;269;20010720 09:35;;;;ROBINIA WAY;EAST NOWRA;2541;750;M;20010508;20010612;51500;A;V;;;GA;;;7725365;
B;101;1092729;275;20010720 09:35;;;170;ST ANN'S ST;EAST NOWRA;2541;694.7;M;20010504;20010525;135000;A;R;;;GV;;;7672160;
B;101;1093073;278;20010720 09:35;;;34;SALISBURY DR;EAST NOWRA;2541;682.9;M;20010411;20010521;123000;A;R;;;GV;;;7699297;
B;101;1104598;360;20010720 09:35;;;;WORRIGEE RD;EAST NOWRA;2541;902;M;20010511;20010615;53000;A;V;;;GA;;;7693317;
B;101;1065673;138;20010822 13:22;;;8;ELDER CRES;EAST NOWRA;2541;841;M;20010419;20010518;140000;A;R;;;GL;;;7635949;
B;101;1065763;139;20010822 13:22;;;15;ELIZABETH AVE;EAST NOWRA;2541;739.8;M;20010315;20010509;92000;A;R;;;GK;;;7637288;
B;101;1067899;172;20010822 13:22;;;;FLANAGAN CT HOUSE NO: PT LT47;EAST NOWRA;2541;742.3;M;20010529;20010529;0;A;3;NULL;;GA;;;7647715;
B;101;1072152;211;20010822 13:22;;;26;HOLLANDS RD;EAST NOWRA;2541;613.4;M;20010223;20010223;0;A;3;RESIDENTIAL;;GH;;;7497875;
B;101;1074979;234;20010822 13:22;;;58;JOURNAL ST;EAST NOWRA;2541;828.3;M;20010404;20010404;0;A;R;;;GK;;;7572060;
B;101;1075787;239;20010822 13:22;;;1;KEMBLA CL;EAST NOWRA;2541;821.8;M;20010524;20010524;0;A;R;;;GG;;;7634786;
B;101;1080261;295;20010822 13:22;;;5;MCKENZIE ST;EAST NOWRA;2541;897.8;M;20010320;20010509;160000;A;R;;;GL;;;7617652;
B;101;1082635;320;20010822 13:22;;;8;MORTON PDE;EAST NOWRA;2541;;;20010426;20010426;0;A;3;NULL;;GK;;;7577727;
B;101;1090460;393;20010822 13:22;;;14;QUEENBOROUGH ST;EAST NOWRA;2541;588;M;20010427;20010529;65000;A;R;;;GJ;;;7657593;
B;101;1092135;416;20010822 13:22;;;;ROBINIA WAY;EAST NOWRA;2541;953.1;M;20010326;20010430;53500;A;V;;;GA;;;7586140;
B;101;1092688;422;20010822 13:22;;;69;ST ANN'S ST;EAST NOWRA;2541;;;20010223;20010223;0;A;3;RESIDENTIAL;;GK;;;7497875;
B;101;1092697;423;20010822 13:22;;;109;ST ANN'S ST;EAST NOWRA;2541;;;20001101;20001101;0;A;3;RESIDENTIAL;;GK;;;7484189;
B;101;1092697;424;20010822 13:22;;;109;ST ANN'S ST;EAST NOWRA;2541;;;20010221;20010221;1;A;3;RESIDENTIAL;;GK;;;7484190;
B;101;1092755;425;20010822 13:22;;;84;ST ANN'S ST;EAST NOWRA;2541;718.9;M;20010307;20010419;53000;A;R;;;GH;;;7601156;
B;101;1094736;442;20010822 13:22;;2;1 A;SHORLAND PL;EAST NOWRA;2541;;;20010222;20010409;33000;;3;HOME UNIT ;2;;;;7570823;
B;101;1094736;443;20010822 13:22;;4;1 A;SHORLAND PL;EAST NOWRA;2541;;;20010122;20010307;33000;;R;;4;;;;7631407;
B;101;1101414;510;20010822 13:23;;;109;WALLACE ST;EAST NOWRA;2541;569;M;20010409;20010514;72500;A;R;;;GD;;;7623146;
B;101;1104594;536;20010822 13:23;;;;WORRIGEE RD;EAST NOWRA;2541;855.9;M;20010213;20010629;49000;A;V;;;GA;;;7619333;
B;101;1104597;537;20010822 13:23;;;;WORRIGEE RD;EAST NOWRA;2541;902;M;20010419;20010524;53000;A;V;;;GA;;;7650572;
B;101;1053986;5;20011203 12:47;;;11;ALLISON AVE;EAST NOWRA;2541;676.6;M;20011029;20011119;135000;A;R;RESIDENCE;;GV;;;8141741;
B;101;1066237;83;20011203 12:47;;;4;ELLIS PL;EAST NOWRA;2541;1055;M;20011009;20011113;116000;A;R;RESIDENCE;;GV;;;8133024;
B;101;1069984;118;20011203 12:47;;;16;GRANT ST;EAST NOWRA;2541;607;M;20011005;20011026;106000;A;R;RESIDENCE;;GK;;;8099783;
B;101;1072080;135;20011203 12:47;;;23;HOCKEY ST;EAST NOWRA;2541;613.4;M;20011005;20011109;122500;A;R;RESIDENCE;;GL;;;8134071;
B;101;1073129;138;20011203 12:47;;;24;ILLAWARRA CCT;EAST NOWRA;2541;756;M;20010906;20011011;190000;A;R;RESIDENCE;;GA;;;8082263;
B;101;1080146;194;20011203 12:47;;;68;MCKAY ST;EAST NOWRA;2541;626;M;20010815;20010926;65000;A;V;VACANT LAND;;GJ;;;8085184;
B;101;1082641;214;20011203 12:47;;;20;MORTON PDE;EAST NOWRA;2541;505.9;M;20010919;20011119;135000;A;R;RESIDENCE;;GK;;;8141528;
B;101;1090667;256;20011203 12:47;;;4;QUIBERON ST;EAST NOWRA;2541;581.7;M;20010730;20010903;76000;A;R;RESIDENCE;;GJ;;;8107499;
B;101;1090673;257;20011203 12:47;;;16;QUIBERON ST;EAST NOWRA;2541;575.4;M;19700703;20011011;11420;A;R;RESIDENCE;;GJ;;;8151787;
B;101;1093068;275;20011203 12:47;;;24;SALISBURY DR;EAST NOWRA;2541;682.9;M;20011004;20011024;130000;A;R;RESIDENCE;;GV;;;8126327;
B;101;1094170;287;20011203 12:47;;;9;SECCOMBE ST;EAST NOWRA;2541;771.4;M;20011010;20011031;127000;A;R;RESIDENCE;;GD;;;8101610;
B;101;1102405;342;20011203 12:47;;;11;WARRAMUNGA ST;EAST NOWRA;2541;607;M;20011008;20011114;60000;A;R;RESIDENCE;;GK;;;8137515;
B;101;1102408;343;20011203 12:47;;;5;WARRAMUNGA ST;EAST NOWRA;2541;645;M;20011010;20011114;99000;A;R;RESIDENCE;;GK;;;8137261;
B;101;1104592;356;20011203 12:47;;;;WORRIGEE RD;EAST NOWRA;2541;1381;M;20010910;20011015;201000;A;R;RESIDENCE;;GA;;;8059396;
B;101;2840414;381;20011203 12:47;;;;GREENWELL POINT RD;EAST NOWRA;2541;43.49;H;20010627;20011114;700000;A;V;VACANT LAND;;XW;;;8137816;
B;101;1053999;5;20020109 10:29;;;16;ALLISON AVE;EAST NOWRA;2541;663.9;M;20010924;20011005;130000;A;R;RESIDENCE;;GV;;;8028526;
B;101;1054070;7;20020109 10:29;;;58;ROBINIA WAY;EAST NOWRA;2541;803.5;M;20010823;20010925;45500;A;V;VACANT LAND;;GA;;;7985189;
B;101;1056823;26;20020109 10:29;;;11;BISDEE PL;EAST NOWRA;2541;669;M;20010918;20011023;140000;A;R;RESIDENCE;;GV;;;8056673;
B;101;1062586;69;20020109 10:29;;;5;COPPER LEAF PL;EAST NOWRA;2541;769.8;M;20010206;20010323;164000;A;R;RESIDENCE;;GA;;;7510879;
B;101;1069318;109;20020109 10:29;;;;GOLDEN GR;EAST NOWRA;2541;800;M;20010813;20011009;52500;A;V;VACANT LAND;;GA;;;8015515;
B;101;1072084;130;20020109 10:29;;;20;HOCKEY ST;EAST NOWRA;2541;752.5;M;20010830;20011004;117500;A;R;RESIDENCE;;GL;;;8013921;
B;101;1073132;145;20020109 10:29;;;30;ILLAWARRA CCT;EAST NOWRA;2541;1123;M;20010810;20010924;235000;A;R;RESIDENCE;;GA;;;7988074;
B;101;1082637;241;20020109 10:30;;;12;MORTON PDE;EAST NOWRA;2541;505.9;M;20010830;20010925;79000;A;R;RESIDENCE;;GK;;;8009838;
B;101;1082657;242;20020109 10:30;;;9;MORTON PDE;EAST NOWRA;2541;841;M;20010829;20011010;150000;A;R;RESIDENCE;;GK;;;8053605;
B;101;1086933;282;20020109 10:30;;;28;PARK RD;EAST NOWRA;2541;724.6;M;20010805;20010831;130000;A;R;RESIDENCE;;GL;;;8013515;
B;101;1086945;283;20020109 10:30;;;101;PARK RD;EAST NOWRA;2541;687.5;M;20010823;20010927;129500;A;V;VACANT LAND;;GG;;;8020079;
B;101;1090127;308;20020109 10:30;;;6;QUADRANT ST;EAST NOWRA;2541;569.1;M;20010717;20010817;63000;A;R;RESIDENCE;;GJ;;;7997044;
B;101;1090286;309;20020109 10:30;;;11;QUICKMATCH ST;EAST NOWRA;2541;;;20010809;20010924;72000;A;V;VACANT LAND;;GJ;;;7986886;
B;101;1090287;310;20020109 10:30;;;9;QUICKMATCH ST;EAST NOWRA;2541;;;20010828;20010927;80000;A;R;RESIDENCE;;GJ;;;7995382;
B;101;1092117;318;20020109 10:30;;;21;ROBINIA WAY;EAST NOWRA;2541;940;M;20010817;20010927;197000;A;R;RESIDENCE;;GA;;;7989341;
B;101;1093146;326;20020109 10:30;;;39;SALISBURY DR;EAST NOWRA;2541;651.3;M;20010816;20011008;125000;A;V;VACANT LAND;;GV;;;8056747;
B;101;1094186;337;20020109 10:30;;;18;SECCOMBE ST;EAST NOWRA;2541;;;20010530;20010608;70000;A;R;RESIDENCE;;GD;;;7987355;
B;101;1097303;369;20020109 10:30;;;5;TARRABA CRES;EAST NOWRA;2541;663.9;M;20010925;20011017;110000;A;R;RESIDENCE;;GV;;;8054763;
B;101;1105224;440;20020109 10:30;;;22;YOUNG AVE;EAST NOWRA;2541;752.5;M;20010809;20010927;80000;A;R;RESIDENCE;;GD;;;7989163;
B;101;1053976;5;20011109 13:14;;;31;ALLISON AVE;EAST NOWRA;2541;771.4;M;20010716;20010817;132000;A;R;RESIDENCE;;GV;;;7917545;
B;101;1057617;28;20011109 13:14;;;7;BOURNE AVE;EAST NOWRA;2541;537.5;M;20010607;20010607;65000;A;R;RESIDENCE;;GD;AC;;7742060;
B;101;1065722;86;20011109 13:14;;;24;ELDERBERRY AVE;EAST NOWRA;2541;798.4;M;20010601;20010713;165000;A;R;RESIDENCE;;GA;AC;;7791061;
B;101;1068003;101;20011109 13:15;;;89;SALISBURY DR;EAST NOWRA;2541;634.2;M;20010713;20010813;115000;A;R;RESIDENCE;;GV;;;7902814;
B;101;1069322;114;20011109 13:15;;;;GOLDEN GR;EAST NOWRA;2541;800;M;20010724;20010905;52500;A;V;VACANT LAND;;GA;;;7957834;
B;101;1069323;115;20011109 13:15;;;;GOLDEN GR;EAST NOWRA;2541;800;M;20010726;20010830;52000;A;V;VACANT LAND;;GA;;;7932979;
B;101;1073131;141;20011109 13:15;;;28;ILLAWARRA CCT;EAST NOWRA;2541;785;M;20010821;20010910;189000;A;R;RESIDENCE;;GA;;;7963098;
B;101;1080218;187;20011109 13:15;;;79;MCKAY ST;EAST NOWRA;2541;651.3;M;20010810;20010903;104000;A;V;VACANT LAND;;GJ;;;7947862;
B;101;1080263;188;20011109 13:15;;;9;MCKENZIE ST;EAST NOWRA;2541;872.6;M;20010712;20010802;156000;A;R;RESIDENCE;;GL;;;7942084;
B;101;1081176;193;20011109 13:15;;;;MARSDEN CL;EAST NOWRA;2541;899.6;M;20010630;20010824;49000;A;V;VACANT LAND;;GA;;;7933855;
B;101;1086943;238;20011109 13:15;;;105;PARK RD;EAST NOWRA;2541;384.2;M;20010823;20010913;34000;A;R;RESIDENCE;;GG;;;7953155;
B;101;1086958;239;20011109 13:15;;;77;PARK RD;EAST NOWRA;2541;924.1;M;20010702;20010813;105000;A;R;RESIDENCE;;GG;;;7906970;
B;101;1090469;262;20011109 13:15;;;7;QUEENBOROUGH ST;EAST NOWRA;2541;581.7;M;20010817;20010914;77000;A;R;RESIDENCE;;GJ;;;7980735;
B;101;1092137;277;20011109 13:15;;;;ROBINIA WAY;EAST NOWRA;2541;1002;M;20010730;20010907;55500;A;V;VACANT LAND;;GA;;;7951989;
B;101;1092694;284;20011109 13:15;;;87;WALLACE ST;EAST NOWRA;2541;6897;M;20010716;20010831;115000;A;R;RESIDENCE;;GK;;;7933381;
B;101;1101404;354;20011109 13:15;;;125;WALLACE ST;EAST NOWRA;2541;1102;M;20010601;20010702;260000;A;R;RESIDENCE;;GN;AC;;7797713;
B;101;1072093;137;20020502 11:52;;;2;HOCKEY ST;EAST NOWRA;2541;752.5;M;20020131;20020318;100000;A;R;RESIDENCE;;GL;;;8463084;
B;101;1092124;271;20020502 11:52;;;;ROBINIA WAY;EAST NOWRA;2541;792.2;M;20011009;20020320;49000;A;V;VACANT LAND;;GA;;;8534566;
B;101;1092124;272;20020502 11:52;;;;ROBINIA WAY;EAST NOWRA;2541;792.2;M;20020306;20020415;195000;A;R;RESIDENCE;;GA;;;8534567;
B;101;1092138;273;20020502 11:52;;;;ROBINIA WAY;EAST NOWRA;2541;701.5;M;20010925;20020326;49500;A;V;VACANT LAND;;GA;;;8489224;
B;101;1092145;274;20020502 11:52;;;26;ROBINIA WAY;EAST NOWRA;2541;1219;M;20011116;20011214;189000;A;R;RESIDENCE;;GA;;;8510957;
B;101;1092721;280;20020502 11:52;;;179;ST ANN'S ST;EAST NOWRA;2541;600.7;M;20020220;20020327;143000;A;R;RESIDENCE;;GV;;;8479784;
B;101;1100758;355;20020502 11:52;;;8;VENDETTA ST;EAST NOWRA;2541;714.5;M;20020130;20020415;78000;A;R;RESIDENCE;;GJ;;;8523773;
B;101;1105237;387;20020502 11:52;;;31;YOUNG AVE;EAST NOWRA;2541;543.8;M;20020306;20020409;78000;A;R;RESIDENCE;;GD;;;8526954;
B;101;2877551;423;20020502 11:52;;;;THE GARDEN WALK;EAST NOWRA;2541;713.6;M;20020205;20020320;55000;;V;VACANT LAND;;;;;8472385;
B;101;2895707;461;20020502 11:52;;;;;EAST NOWRA;2541;;;20010417;20020321;48000;;V;VACANT LAND;;;;;8452965;
B;101;1064784;45;20020816 14:09;;;2;DUCHESS CL;EAST NOWRA;2541;619.7;M;19681218;20020718;8080;A;V;VACANT LAND;;GD;;;8851621;
B;101;1066234;55;20020816 14:09;;;1;ELLIS PL;EAST NOWRA;2541;611.3;M;20020603;20020715;135000;A;R;RESIDENCE;;GV;;;8837806;
B;101;1078128;107;20020816 14:09;;;1;LEATHAM AVE;EAST NOWRA;2541;;;20020606;20020716;145000;A;R;RESIDENCE;;GK;;;8827475;
B;101;1086969;132;20020816 14:09;;;55;PARK RD;EAST NOWRA;2541;983.7;M;20020611;20020716;128000;A;R;RESIDENCE;;GG;;;8823749;
B;101;1086971;133;20020816 14:09;;;47;PARK RD;EAST NOWRA;2541;1014;M;20020625;20020722;214000;A;R;RESIDENCE;;GG;;;8844243;
B;101;1096856;176;20020816 14:09;;;4;TALLON WAY;EAST NOWRA;2541;840;M;20020403;20020515;159500;A;R;RESIDENCE;;GA;;;8839429;
B;101;1105234;206;20020816 14:09;;;42;YOUNG AVE;EAST NOWRA;2541;550.1;M;20020614;20020717;117500;A;R;RESIDENCE;;GD;;;8829484;
B;101;1071747;62;20020902 14:41;;;8;HESPERUS CL;EAST NOWRA;2541;786.5;M;20020612;20020731;130000;A;R;RESIDENCE;;GG;;;8862772;
B;101;1082636;93;20020902 14:41;;;10;MORTON PDE;EAST NOWRA;2541;;;20020703;20020812;139000;A;R;RESIDENCE;;GK;;;8886940;
B;101;1092139;124;20020902 14:41;;;36;ROBINIA WAY;EAST NOWRA;2541;750;M;20020705;20020806;65000;A;V;VACANT LAND;;GA;;;8878536;
B;101;1053987;2;20020301 13:22;;;9;ALLISON AVE;EAST NOWRA;2541;657.6;M;20011018;20011214;100000;A;R;RESIDENCE;;GV;;;8338594;
B;101;1054075;3;20020301 13:22;;;2;ALMOND GR;EAST NOWRA;2541;792;M;20011220;20020131;147000;A;R;RESIDENCE;;GA;;;8364223;
B;101;1061717;54;20020301 13:22;;;20;COACHWOOD AVE;EAST NOWRA;2541;800;M;20011119;20020129;170000;A;R;RESIDENCE;;GA;;;8326110;
B;101;1069317;96;20020301 13:22;;;;GOLDEN GR;EAST NOWRA;2541;793.4;M;20011115;20011219;49000;A;V;VACANT LAND;;GA;;;8333889;
